lat,lon,timestamp,amenity,name,tags
49.2731187,-123.0731844,2018-08-03T04:47:47.000-07:00,bicycle_rental,Charles & Woodland,"{'ref': '0253', 'capacity': '14', 'network': 'Mobi'}"
49.2666761,-123.0734696,2018-08-03T04:47:47.000-07:00,bicycle_rental,Woodland & 4th,"{'ref': '0250', 'capacity': '14', 'network': 'Mobi'}"
49.2644331,-123.0851365,2018-08-03T04:47:47.000-07:00,bicycle_rental,St Catherines & 7th,"{'ref': '0266', 'capacity': '20', 'network': 'Mobi'}"
49.2635225,-123.0956253,2018-08-03T04:47:48.000-07:00,bicycle_rental,8th & Prince Edward,"{'ref': '0262', 'capacity': '18', 'network': 'Mobi'}"
49.2673905,-123.0907632,2018-08-03T04:47:48.000-07:00,bicycle_rental,Carolina & Great Northern Way,"{'ref': '0287', 'capacity': '16', 'network': 'Mobi'}"
49.2546874,-123.1013355,2018-08-03T04:47:48.000-07:00,bicycle_rental,18th & Main,"{'ref': '0255', 'capacity': '16', 'network': 'Mobi'}"
49.258781,-123.1271099,2018-08-03T04:47:49.000-07:00,bicycle_rental,14th & Oak,"{'ref': '0202', 'capacity': '14', 'network': 'Mobi'}"
49.2876362,-123.1272215,2018-08-03T04:47:49.000-07:00,bicycle_rental,Alberni & Jervis,"{'ref': '0207', 'capacity': '14', 'network': 'Mobi'}"
49.2745077,-123.1163648,2019-07-29T06:13:22.000-07:00,car_sharing,Zipcar,"{'brand:wikidata': 'Q1069924', 'brand': 'Zipcar', 'brand:wikipedia': 'en:Zipcar', 'capacity': '4'}"
49.2695376,-123.1035172,2019-07-29T06:13:15.000-07:00,car_sharing,Zipcar,"{'brand:wikidata': 'Q1069924', 'brand': 'Zipcar', 'brand:wikipedia': 'en:Zipcar', 'capacity': '2'}"
49.2744017,-123.1166652,2018-08-04T03:48:52.000-07:00,car_sharing,,"{'operator': 'Evo', 'capacity': '6'}"
49.2768761,-123.1194816,2019-08-21T20:34:26.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}"
49.2767146,-123.1192359,2019-08-21T20:34:28.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}"
49.2767566,-123.1192964,2019-08-21T20:34:29.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}"
49.2768324,-123.1194074,2019-08-21T20:34:30.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}"
49.1122659,-122.6607255,2018-08-04T13:15:17.000-07:00,recycling,Maple leaf disposal,{}
49.2643379,-122.6910749,2018-08-05T19:21:10.000-07:00,boat_rental,Pitt Meadows Paddle Club (PMPC),{'payment:cash': 'yes'}
49.2194694,-122.6013053,2018-08-05T19:52:38.000-07:00,charging_station,,"{'operator': 'City of Maple Ridge / ChargePoint', 'capacity': '2'}"
49.2203566,-122.5988275,2018-08-05T19:52:38.000-07:00,charging_station,,"{'operator': 'City of Maple Ridge / ChargePoint', 'capacity': '2'}"
49.2662105,-123.2477216,2019-09-13T13:57:04.000-07:00,restaurant,Bao Down,"{'cuisine': 'asian', 'addr:housenumber': '6065', 'addr:street': 'University Boulevard', 'addr:postcode': 'V6T 0C5', 'addr:city': 'Vancouver'}"
49.3122343,-123.0799609,2018-08-06T17:54:38.000-07:00,ice_cream,Earnest Ice Cream,"{'opening_hours': 'Mo-Su 12:00-22:00', 'addr:housenumber': '127', 'website': 'https://earnesticecream.com/', 'addr:street': 'West 1st Street', 'phone': '+1-604-770-4136'}"
49.2795862,-123.0749371,2018-08-06T18:05:21.000-07:00,ice_cream,Earnest Ice Cream,"{'opening_hours': 'Mo-Su 12:00-22:00', 'addr:housenumber': '1485', 'website': 'https://earnesticecream.com/', 'addr:street': 'Frances Street', 'phone': '+1-604-428-2933'}"
49.1488614,-122.8899519,2019-06-24T21:43:20.000-07:00,fuel,Petro-Canada,"{'brand:wikidata': 'Q1208279', 'name:en': 'Petro Canada', 'brand': 'Petro-Canada', 'brand:wikipedia': 'en:Petro-Canada'}"
49.1934427,-122.9234625,2017-07-22T03:53:14.000-07:00,parking,,"{'parking': 'underground', 'access': 'private'}"
49.1947661,-122.922218,2017-07-22T03:53:14.000-07:00,parking,,"{'parking': 'underground', 'access': 'private'}"
49.1948721,-122.922041,2017-07-22T03:53:14.000-07:00,parking,,"{'parking': 'underground', 'access': 'private'}"
49.2735014,-123.1558308,2019-06-12T03:11:37.000-07:00,bench,,{}
49.2736527,-123.1550389,2019-06-12T03:11:37.000-07:00,bench,,{}
49.2731498,-123.1588494,2017-07-22T18:28:09.000-07:00,bench,,{}
49.2735405,-123.1554495,2019-06-12T03:11:37.000-07:00,bench,,{}
49.2727758,-123.158368,2019-06-12T03:11:37.000-07:00,bench,,{}
49.2729413,-123.1587757,2017-07-22T18:28:09.000-07:00,bench,,{}
49.2736002,-123.1551983,2019-06-12T03:11:37.000-07:00,bench,,{}
49.2735126,-123.1556187,2019-06-12T03:11:37.000-07:00,bench,,{}
49.2737849,-123.1599354,2017-07-22T18:28:09.000-07:00,bench,,{}
49.2731286,-123.1584227,2017-07-22T18:28:09.000-07:00,bench,,{}
49.2735597,-123.1553653,2019-06-12T03:11:37.000-07:00,bench,,{}
49.272784,-123.1588582,2017-07-22T18:28:09.000-07:00,bench,,{}
49.2728966,-123.15897,2017-07-22T18:28:09.000-07:00,bench,,{}
49.2749476,-123.1535033,2017-07-22T18:28:09.000-07:00,bench,,{}
49.2736241,-123.1551153,2019-06-12T03:11:37.000-07:00,bench,,{}
49.2732074,-123.1592349,2017-07-22T18:28:09.000-07:00,bench,,{}
49.2735253,-123.1555376,2019-06-12T03:11:37.000-07:00,bench,,{}
49.2727695,-123.1579975,2019-06-12T03:11:37.000-07:00,bench,,{}
49.2730128,-123.1584638,2017-07-22T18:28:09.000-07:00,bench,,{}
49.2735791,-123.1552773,2019-06-12T03:11:37.000-07:00,bench,,{}
49.2727874,-123.1591633,2017-07-22T18:28:09.000-07:00,bench,,{}
49.2752111,-123.1532544,2017-07-22T18:50:03.000-07:00,bench,,{}
49.1870207,-122.9428522,2017-07-22T20:43:25.000-07:00,drinking_water,,{}
49.1339419,-122.839023,2019-05-29T17:47:19.000-07:00,restaurant,Planet India Restaurant,{'phone': '+1-604-594-6075'}
49.1343893,-122.839424,2019-09-25T05:19:22.000-07:00,fast_food,Canadian 2 for 1 Pizza,"{'opening_hours': 'Mo-Su 15:00-00:00', 'cuisine': 'pizza', 'name:en': 'Canadian 2 for 1 Pizza', 'phone': '+1-604-599-5669'}"
49.2710779,-123.100859,2017-07-24T00:03:19.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '7'}"
49.2707595,-123.1008805,2017-07-24T00:03:19.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}"
49.2678071,-123.100954,2017-07-24T00:03:19.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '4'}"
49.2677936,-123.1009537,2017-07-24T00:03:19.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '3'}"
49.2668307,-123.1009477,2017-07-24T00:03:19.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}"
49.2656409,-123.1011457,2017-07-24T00:03:19.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'yes', 'capacity': '3'}"
49.2645051,-123.1010845,2019-03-25T04:19:09.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'capacity': '3'}"
49.264352,-123.1010709,2017-07-24T00:03:19.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}"
49.2643147,-123.1010723,2017-07-24T00:03:19.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}"
49.2643998,-123.1010898,2019-03-25T04:19:09.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'capacity': '3'}"
49.264134,-123.1010749,2017-07-24T00:03:20.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}"
49.2638247,-123.1010877,2017-07-24T00:03:20.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}"
49.2637584,-123.1011731,2017-07-24T00:03:20.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}"
49.2637593,-123.1012108,2017-07-24T00:03:20.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}"
49.2636505,-123.1012128,2017-07-24T00:03:20.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}"
49.2635625,-123.1010967,2017-07-24T00:03:20.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}"
49.2633548,-123.1011081,2017-07-24T00:03:20.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}"
49.2632603,-123.10113,2017-07-24T00:03:20.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'yes', 'capacity': '10'}"
49.2631599,-123.1011365,2017-07-24T00:03:20.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '5'}"
49.263145,-123.1011365,2017-07-24T00:03:20.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}"
49.2630117,-123.1011878,2017-07-24T00:03:20.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}"
49.2630128,-123.1012122,2017-07-24T00:03:21.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}"
49.2630378,-123.1023094,2017-07-24T00:03:21.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '6'}"
49.0858437,-123.0831611,2017-07-24T04:10:54.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'operator': 'Delta Secondary School', 'covered': 'no'}"
49.0798542,-122.4343406,2017-07-24T04:56:23.000-07:00,bench,,{}
49.0798265,-122.4343682,2017-07-24T04:56:22.000-07:00,bench,,{}
49.0797832,-122.4343469,2017-07-24T04:56:23.000-07:00,bench,,{}
49.1238444,-123.1842621,2018-02-05T14:46:55.000-08:00,fast_food,The Village Burgery,"{'addr:housenumber': '3800', 'name:en': 'The Village Burgery', 'addr:street': 'Bayview Street', 'phone': '+1-604-275-6710'}"
49.001788,-122.7346062,2017-07-25T21:49:06.000-07:00,toilets,,{}
49.249452,-123.0898806,2019-09-13T13:57:02.000-07:00,restaurant,Nammos Estiatorio,"{'addr:housenumber': '3980', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.2498662,-123.0898679,2019-09-13T13:57:02.000-07:00,restaurant,Good Sushi,"{'addr:housenumber': '3916', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.2497616,-123.0898772,2019-09-13T13:57:02.000-07:00,restaurant,Penang Bistro,"{'addr:housenumber': '3932', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.249653,-123.0898834,2019-09-13T13:57:02.000-07:00,restaurant,Royal Fortune Szechuan Restaurant,"{'addr:housenumber': '3944', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.2484965,-123.0899419,2019-10-29T21:16:32.000-07:00,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '4108', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'Fraser Street', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Vancouver'}"
49.2477372,-123.0903665,2019-09-13T13:57:02.000-07:00,restaurant,Yummy Fat's,"{'addr:housenumber': '4197', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.2475139,-123.0903789,2019-10-29T21:16:32.000-07:00,pharmacy,Metropolitan Pharmacy,"{'addr:housenumber': '4207', 'addr:street': 'Fraser Street', 'healthcare': 'pharmacy', 'addr:city': 'Vancouver'}"
49.2474538,-123.0900006,2019-09-13T13:57:02.000-07:00,cafe,Prado Cafe,"{'addr:housenumber': '4208', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.246691,-123.0903554,2019-09-13T13:57:02.000-07:00,cafe,JJ Bean Coffee Roasters,"{'addr:housenumber': '4287', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.2409756,-123.0901209,2019-10-31T23:04:22.000-07:00,dentist,Family First Dental,"{'addr:housenumber': '4850', 'addr:street': 'Fraser Street', 'healthcare': 'dentist', 'addr:city': 'Vancouver'}"
49.2809809,-123.0888583,2019-09-02T22:08:26.000-07:00,library,Vancouver Public Library - nə́c̓aʔmat ct Strathcona Branch,"{'addr:housenumber': '730', 'website': 'https://www.vpl.ca/location/n%C9%99%CC%81c%CC%93a%CA%94mat-ct-strathcona-branch', 'opening_hours': 'Mo-Fr 09:00-21:00; Sa,Su 09:00-18:00', 'addr:street': 'East Hastings Street', 'operator': 'Vancouver Public Library', 'addr:city': 'Vancouver'}"
49.2813486,-123.0917551,2019-09-13T13:57:02.000-07:00,community_centre,Downtown Eastside Neighbourhood House,"{'addr:housenumber': '573', 'addr:street': 'East Hastings Street', 'addr:city': 'Vancouver'}"
49.185422,-122.8354921,2018-09-23T23:01:14.000-07:00,waste_basket,,{}
49.1916103,-122.8290705,2018-09-23T23:46:44.000-07:00,waste_basket,,{}
49.1236207,-123.1834451,2018-09-24T02:13:58.000-07:00,bar,Catch Kitchen + Bar,{'cuisine': 'vegan;fish;burger;regional;grill;seafood;pasta;noodles;fish_and_chips;chicken;barbecue'}
49.2133637,-122.9197114,2019-09-13T13:57:04.000-07:00,fast_food,Papa John's,"{'brand:wikidata': 'Q2759586', 'addr:housenumber': '512A', 'brand:wikipedia': ""en:Papa John's Pizza"", 'cuisine': 'pizza', 'addr:street': 'Sixth Avenue', 'takeaway': 'yes', 'brand': ""Papa John's"", 'addr:city': 'New Westminster'}"
49.213312,-122.919797,2019-09-13T13:57:04.000-07:00,restaurant,Mongo Bongo Mongolian Grill,"{'addr:housenumber': '512B', 'addr:street': 'Sixth Avenue', 'addr:city': 'New Westminster'}"
49.2132339,-122.9199532,2019-09-13T13:57:04.000-07:00,restaurant,Pho Chung Nam Restaurant,"{'addr:housenumber': '522', 'addr:street': 'Sixth Avenue', 'addr:city': 'New Westminster'}"
49.2041088,-122.9065655,2019-09-13T13:57:04.000-07:00,restaurant,The Heritage Grill,"{'addr:housenumber': '447', 'addr:street': 'Columbia Street', 'addr:city': 'New Westminster'}"
49.2041934,-122.9064041,2019-09-13T13:57:04.000-07:00,restaurant,Pho Pho You,"{'addr:housenumber': '441', 'addr:street': 'Columbia Street', 'addr:city': 'New Westminster'}"
49.2014831,-122.9134528,2019-09-13T13:57:04.000-07:00,restaurant,Ramen Hachi,"{'addr:housenumber': '888', 'addr:street': 'Carnarvon Street', 'addr:unit': '120', 'addr:city': 'New Westminster'}"
49.1993623,-122.9132196,2019-09-13T13:57:04.000-07:00,restaurant,Angelina's Restaurant,"{'addr:housenumber': '960', 'addr:street': 'Quayside Drive', 'addr:city': 'New Westminster'}"
49.2261948,-122.8945091,2018-09-24T16:44:00.000-07:00,place_of_worship,New West Community Church,"{'addr:housenumber': '322', 'addr:street': 'Hospital Street'}"
49.2258962,-122.8920039,2018-09-24T16:48:10.000-07:00,post_box,,{}
49.1922812,-122.8252811,2018-09-25T11:41:19.000-07:00,parking,,"{'parking': 'underground', 'access': 'private'}"
49.1928068,-122.8241659,2020-05-01T00:49:19.000-07:00,bench,,{}
49.1928013,-122.8242051,2020-05-01T00:49:19.000-07:00,bench,,{}
49.1193229,-122.6988045,2019-09-13T13:57:02.000-07:00,fire_station,Surrey Fire Service Hall 15,"{'addr:housenumber': '18915', 'addr:street': '64 Avenue', 'addr:postcode': 'V3S 8E7', 'addr:city': 'Surrey'}"
49.25202,-123.1763637,2017-07-07T02:04:04.000-07:00,bench,,{}
49.2520248,-123.1766601,2017-07-07T02:04:04.000-07:00,bench,,{}
49.2887922,-123.1396859,2017-07-07T05:10:18.000-07:00,waste_basket,,{}
49.2894311,-123.140635,2017-07-07T05:06:26.000-07:00,bench,,{}
49.2888377,-123.1398582,2017-07-07T05:06:28.000-07:00,bicycle_parking,,{}
49.2882578,-123.1405916,2017-07-07T05:11:51.000-07:00,cafe,Delanys Coffee,"{'addr:housenumber': '1105', 'name:en': 'Delanys Coffee', 'addr:street': 'Denman Street'}"
49.2883458,-123.1404577,2019-03-22T02:48:33.000-07:00,restaurant,Fatburger,"{'opening_hours': 'Mo-Fr 09:00-22:00; Sa-Su', 'addr:housenumber': '1101', 'website': 'https://www.fatburgercanada.com/', 'name:en': 'Fatburger', 'addr:street': 'Denman Street'}"
49.2894094,-123.1405964,2017-07-07T05:06:27.000-07:00,bench,,{}
49.2885437,-123.1401479,2018-02-10T16:17:44.000-08:00,restaurant,Akira,"{'addr:housenumber': '1069', 'name:en': 'Akira', 'addr:street': 'Denman Street', 'phone': '+1-604-806-6321'}"
49.2889364,-123.1395296,2017-07-07T05:20:13.000-07:00,cafe,Cacao 70,{'name:en': 'Cacao 70'}
49.2888321,-123.1391981,2017-07-07T05:20:14.000-07:00,bank,HSBC,"{'opening_hours': 'Mo-Sa 10:00-16:00', 'addr:housenumber': '1040', 'name:en': 'HSBC', 'addr:street': 'Denman Street'}"
49.2889429,-123.1390161,2019-08-29T18:01:23.000-07:00,fast_food,Burger King,"{'brand:wikidata': 'Q177054', 'brand:wikipedia': 'en:Burger King', 'cuisine': 'burger', 'name:en': 'Burger King', 'takeaway': 'yes', 'brand': 'Burger King'}"
49.288954,-123.1391382,2017-07-07T05:20:16.000-07:00,bicycle_parking,,{}
49.2887914,-123.1397215,2017-07-07T05:20:17.000-07:00,drinking_water,,{}
49.227145,-123.0658652,2019-09-13T13:57:02.000-07:00,pharmacy,MJ's Natural Pharmacy,"{'addr:housenumber': '6255', 'addr:street': 'Victoria Drive', 'addr:city': 'Vancouver'}"
49.2274766,-123.0658644,2019-09-13T13:57:02.000-07:00,dentist,Victoria Drive Dental Clinic,"{'addr:housenumber': '6201', 'addr:street': 'Victoria Drive', 'addr:city': 'Vancouver'}"
49.2327351,-123.023744,2019-09-13T13:57:02.000-07:00,cafe,iGame Arena,"{'addr:housenumber': '5675', 'addr:street': 'Boundary Road', 'addr:city': 'Vancouver'}"
49.2321796,-123.0301088,2019-09-13T13:57:02.000-07:00,restaurant,Sing Kee Restaurant,"{'addr:housenumber': '3479', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}"
49.2320493,-123.0262792,2019-09-13T13:57:02.000-07:00,cafe,Sugar Loop by Westcoast Darts Cafe,"{'addr:housenumber': '3608', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}"
49.2320583,-123.0260791,2019-09-13T13:57:02.000-07:00,restaurant,Icy Bar,"{'addr:housenumber': '3618', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}"
49.301845900000004,-123.1331913,2017-07-07T19:10:17.000-07:00,drinking_water,,{}
49.2634876,-123.1152419,2019-08-21T21:33:31.000-07:00,bank,RBC,"{'brand:wikidata': 'Q735261', 'opening_hours': 'Mo-Th 08:00-19:00; Fr 08:00-18:00; Sa 09:00-16:00', 'official_name': 'Royal Bank of Canada', 'brand': 'RBC', 'brand:wikipedia': 'en:Royal Bank of Canada'}"
49.2060719,-123.125509,2019-08-11T00:05:00.000-07:00,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'cuisine': 'burger', 'takeaway': 'yes', 'brand': ""McDonald's"", 'brand:wikipedia': ""en:McDonald's""}"
49.1589744,-122.7809639,2018-02-10T16:17:44.000-08:00,fast_food,D-Plus Pizza,"{'cuisine': 'pizza', 'addr:housenumber': '15933-103', 'name:en': 'D-Plus Pizza', 'phone': '+1-604-593-5555'}"
49.1586067,-122.7813182,2017-07-08T00:04:30.000-07:00,dentist,Fraser smiles dental,{'name:en': 'Fraser smiles dental'}
49.1589776,-122.7808844,2018-02-10T16:17:44.000-08:00,restaurant,Diamond sweets & restaurant,"{'opening_hours': 'Mo-Th 09:30-22:00; Fr-Sa 09:30-22:30; Su 09:30-21:30', 'cuisine': 'indian', 'addr:housenumber': '15933-102', 'name:en': 'Diamond sweets & restaurant', 'phone': '+1-604-593-5566'}"
49.1587002,-122.7815098,2017-07-08T00:04:29.000-07:00,bank,BMO,{'name:en': 'BMO'}
49.1585249,-122.7810967,2017-07-08T00:04:34.000-07:00,restaurant,Full Ramen,"{'cuisine': 'japanese;noodles', 'name:en': 'Full Ramen'}"
49.2302196,-123.0908245,2019-09-13T13:57:02.000-07:00,restaurant,Angel Cafe,"{'addr:housenumber': '5995', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.2304939,-123.0908129,2019-09-13T13:57:02.000-07:00,bank,Khalsa Credit Union,"{'addr:housenumber': '5963', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.2313066,-123.090415,2019-09-13T13:57:02.000-07:00,community_centre,South Hill Neighbourhood Centre,"{'addr:housenumber': '5888', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.2321981,-123.0903909,2019-09-13T13:57:02.000-07:00,cafe,Boba Monster,"{'addr:housenumber': '5766', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.2322594,-123.0903936,2019-09-13T13:57:02.000-07:00,cafe,Green Leaf Bubble Tea,"{'addr:housenumber': '5756', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.2252584,-123.0903841,2019-09-13T13:57:02.000-07:00,restaurant,Sushi Moon,"{'addr:housenumber': '6520', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.2251518,-123.0904703,2019-11-07T19:56:30.000-08:00,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '6544', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'Fraser Street', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:city': 'Vancouver'}"
49.2248465,-123.0909786,2019-09-13T13:57:02.000-07:00,restaurant,Shoom Restaurant,"{'addr:housenumber': '6555', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.2248519,-123.0905874,2019-11-07T19:56:30.000-08:00,pharmacy,Rexall,"{'brand:wikidata': 'Q7319360', 'addr:housenumber': '6580', 'brand:wikipedia': 'en:Rexall', 'addr:street': 'Fraser Street', 'brand': 'Rexall', 'healthcare': 'pharmacy', 'addr:city': 'Vancouver'}"
49.2246588,-123.0909787,2019-09-13T13:57:02.000-07:00,restaurant,Yu Xiang Yuan Restaurant,"{'addr:housenumber': '6591', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.2262041,-123.090544,2019-09-13T13:57:02.000-07:00,restaurant,Samurai Sushi on Fraser,"{'addr:housenumber': '6428', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.2261216,-123.0909384,2019-11-07T19:56:30.000-08:00,bank,State Bank of India,"{'brand:wikidata': 'Q1340361', 'addr:housenumber': '6433', 'brand:wikipedia': 'en:State Bank of India', 'addr:street': 'Fraser Street', 'brand': 'State Bank of India', 'addr:city': 'Vancouver'}"
49.2266243,-123.0909127,2019-09-13T13:57:02.000-07:00,bank,BMO,"{'addr:housenumber': '6391', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.2269023,-123.0909098,2019-09-13T13:57:02.000-07:00,bank,HSBC,"{'addr:housenumber': '6373', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.227687,-123.0904914,2019-09-13T13:57:02.000-07:00,restaurant,Deer Garden Signatures,"{'addr:housenumber': '6270', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.2279638,-123.0904887,2019-09-13T13:57:02.000-07:00,restaurant,Ho Yuen Kee Restaurant,"{'addr:housenumber': '6236', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.229274,-123.090478,2019-09-13T13:57:02.000-07:00,restaurant,Dockers Family Restaurant,"{'addr:housenumber': '6094', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.2804019,-123.1175417,2018-05-18T01:02:00.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '4'}"
49.2802512,-123.1177609,2018-05-18T01:02:00.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '4'}"
49.2796123,-123.1264783,2017-07-08T03:37:05.000-07:00,waste_basket,,{}
49.240749,-123.1016806,2019-09-13T13:57:02.000-07:00,ice_cream,Innocent Ice Cream,"{'opening_hours': 'Mo-Fr 12:00-22:00; Sa 12:00-23:00; Su 12:00-22:00', 'addr:housenumber': '4895', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}"
49.2411883,-123.1016542,2019-09-13T13:57:02.000-07:00,restaurant,Sushi Hub,"{'addr:housenumber': '4855', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}"
49.2430107,-123.1011575,2020-03-20T18:27:53.000-07:00,pharmacy,Pharmasave,"{'opening_hours': 'Mo-Fr 09:00-19:00; Sa 10:00-17:00', 'addr:housenumber': '4628', 'addr:street': 'Main Street', 'healthcare': 'pharmacy', 'addr:city': 'Vancouver'}"
49.2434136,-123.1011851,2019-09-13T13:57:02.000-07:00,restaurant,Pho Tan Restaurant,"{'opening_hours': 'Mo,We-Sa 10:30-21:00', 'addr:housenumber': '4598', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}"
49.244604,-123.1011026,2019-09-13T13:57:02.000-07:00,restaurant,King's Chinese Cuisine,"{'addr:housenumber': '4488', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}"
49.2458651,-123.1014424,2019-09-13T13:57:02.000-07:00,restaurant,Dream Sushi,"{'opening_hours': 'Mo-Su 11:30-21:30', 'addr:housenumber': '4401', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}"
49.2570082,-123.1148128,2019-09-13T13:57:02.000-07:00,restaurant,Nabebugyo Hot Pot Cuisine,"{'addr:housenumber': '3190', 'phone': '+1-604-710-5039', 'cuisine': 'asian;Korean', 'addr:street': 'Cambie Street', 'addr:postcode': 'V5Z 2W2', 'addr:city': 'Vancouver'}"
49.2505192,-123.0764488,2019-09-13T13:57:02.000-07:00,cafe,Falafel Cafe,"{'addr:housenumber': '1385', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}"
49.2507344,-123.0768216,2017-07-08T05:22:56.000-07:00,restaurant,Sun Bo Kong Vegetarian Restaurant,{}
49.2511829,-123.0784268,2019-09-13T13:57:02.000-07:00,restaurant,Grace of India,"{'cuisine': 'indian', 'addr:housenumber': '1284', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}"
49.2510662,-123.0786825,2020-03-20T18:27:53.000-07:00,fast_food,Domino's,"{'brand:wikidata': 'Q839466', 'addr:housenumber': '1254', 'brand:wikipedia': ""en:Domino's Pizza"", 'cuisine': 'pizza', 'addr:street': 'Kingsway', 'takeaway': 'yes', 'brand': ""Domino's"", 'addr:city': 'Vancouver'}"
49.2511789,-123.0789198,2019-09-13T13:57:02.000-07:00,restaurant,Hai Phong Vietnamese Restaurant,"{'addr:housenumber': '1246', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}"
